cbsa_geoid,cbsa_name,industrial_diversity,economic_complexity_index,economic_complexity_percentile_score,strategic_index,strategic_index_percentile
28620,"Kill Devil Hills, NC Micro Area",156,1.4612434334659812,90.49,-13.1128860062699,4.86
49180,"Winston-Salem, NC Metro Area",270,0.6035574485449782,76.76,4.896162801440461,94.92
40580,"Rocky Mount, NC Metro Area",173,-0.44389440567977206,40.43,-1.0788045068440169,83.68
39580,"Raleigh-Cary, NC Metro Area",278,2.2069978143748155,97.08,-18.64280049748305,2.05
24660,"Greensboro-High Point, NC Metro Area",295,0.5835216305019603,76.22,9.731719244691138,98.59
40260,"Roanoke Rapids, NC Micro Area",145,-0.9825250402446024,12.86,-6.050450723455388,54.05
11360,"Anderson Creek, NC Micro Area",161,-0.21235202347288518,50.92,-6.729788910347434,48.22
48200,"Waynesville, NC Micro Area",179,0.2995754070785514,68.76,-9.423097290888123,19.46
41820,"Sanford, NC Micro Area",144,-0.1675024469034103,52.86,-7.208645177325092,43.68
28820,"Kinston, NC Micro Area",123,-0.45100952728054766,39.78,-6.994274555463985,45.51
32000,"Marion, NC Micro Area",126,-0.6020539268172116,31.57,-8.997937350234178,23.35
38240,"Pinehurst-Southern Pines, NC Metro Area",182,0.9000527970660677,80.97,-9.174697181598113,21.84
27340,"Jacksonville, NC Metro Area",90,1.0110501396521943,82.92,-7.82793318055275,36.65
21020,"Elizabeth City, NC Micro Area",123,-0.11036088549787577,54.81,-10.861666329859245,10.27
24780,"Greenville, NC Metro Area",158,0.26566104536003066,68.11,-6.776102496655686,47.78
40460,"Rockingham, NC Micro Area",130,-0.4275546032523689,41.08,-7.744345245440974,37.84
31300,"Lumberton, NC Micro Area",148,-0.7998732219879618,21.62,-5.661070752823186,57.41
22580,"Forest City, NC Micro Area",171,-0.24644357837412503,49.08,-5.049750126433731,62.92
29900,"Laurinburg, NC Micro Area",111,-1.1267015583216875,7.78,-9.870694926573195,15.78
10620,"Albemarle, NC Micro Area",173,-0.5290533862531379,36,-3.7086139691636637,71.89
34340,"Mount Airy, NC Micro Area",159,-0.6430590029217569,29.62,-5.644704618288651,57.62
14820,"Brevard, NC Micro Area",143,1.14826939101592,86.05,-11.399803321701556,8.76
25780,"Henderson, NC Micro Area",131,-0.44749049226095794,40,-8.631740615668207,28
14380,"Boone, NC Micro Area",144,1.2869511151723205,88.11,-12.702268391932272,5.84
24140,"Goldsboro, NC Metro Area",158,-0.445140647585148,40.32,-5.154569907245361,61.84
35900,"North Wilkesboro, NC Micro Area",147,-0.6032104323990463,31.46,-7.828471628467226,36.54
48980,"Wilson, NC Micro Area",162,-0.37758379724642416,42.81,-4.806030590057487,64.76
19860,"Dickinson, ND Micro Area",159,-0.8646598134199238,18.27,-2.3338835670499196,79.46
13900,"Bismarck, ND Metro Area",221,-0.08825491191642959,55.89,2.155896626486473,91.46
33500,"Minot, ND Metro Area",167,-0.47654846775029763,38.38,-4.790614975067456,64.86
27420,"Jamestown, ND Micro Area",120,-1.2810876650436422,3.35,-8.019793702570274,34.38
48780,"Williston, ND Micro Area",124,-1.0375146670041964,9.95,-6.375658828768978,51.14
30620,"Lima, OH Metro Area",208,-0.17891722067393848,52.22,0.5727340770925791,88.76
11740,"Ashland, OH Micro Area",156,-0.4143489997878144,41.3,-6.030796474302948,54.38
17410,"Cleveland, OH Metro Area",334,1.1679402000541597,86.59,6.944547974745433,97.19
11900,"Athens, OH Micro Area",115,0.3280176083863395,69.62,-8.95804731529864,23.78
47540,"Wapakoneta, OH Micro Area",137,-0.5248608929253261,36.22,-7.530877894213215,40.11
48540,"Wheeling, WV-OH Metro Area",192,-0.23639855240858515,49.62,-0.8228764692205529,84.76
15940,"Canton-Massillon, OH Metro Area",291,-0.01776664443996973,58.81,16.098106808724875,100
46500,"Urbana, OH Micro Area",124,-0.9967159058557574,11.89,-8.658384807186096,27.68
44220,"Springfield, OH Metro Area",172,-0.5069574820108818,37.3,-3.533151726469775,73.73
48940,"Wilmington, OH Micro Area",115,-0.17727026395606926,52.32,-7.532977104545462,40
41400,"Salem, OH Micro Area",207,-0.6063368485028369,31.35,4.562837210884675,94.49
18740,"Coshocton, OH Micro Area",160,-0.6663601584020757,29.08,-3.6714464509182245,72.32
15340,"Bucyrus, OH Micro Area",157,-1.1338999840615542,7.46,-4.271772042982959,68
24820,"Greenville, OH Micro Area",164,-0.9465699031508386,14.81,-3.037725501910568,76
19580,"Defiance, OH Micro Area",138,-0.7896537883897944,22.38,-7.889481995877262,36.11
18140,"Columbus, OH Metro Area",251,1.4608421465300108,90.38,-1.9477219123327805,81.41
41780,"Sandusky, OH Metro Area",184,0.25948727841561914,67.78,-4.347997860507684,67.35
47920,"Washington Court House, OH Micro Area",122,-0.728102609109118,25.62,-7.9486689961512305,35.68
45780,"Toledo, OH Metro Area",273,0.13822878612061373,64.43,11.403955751665274,99.24
23680,"Gallipolis, OH Micro Area",104,-0.8452720888548418,19.35,-9.702453163617674,17.51
19430,"Dayton-Kettering-Beavercreek, OH Metro Area",252,0.82145487983006,80.11,1.1203566430805365,90.05
15740,"Cambridge, OH Micro Area",141,-0.9686323400065664,14.05,-6.831433866635231,46.81
22300,"Findlay, OH Micro Area",150,-0.8215812778601703,20.86,-4.990407137058372,63.46
35940,"Norwalk, OH Micro Area",148,-0.7544533952867516,24,-5.813460933184645,55.78
48260,"Weirton-Steubenville, WV-OH Metro Area",179,-0.23528311504681665,49.73,-2.6587568748618495,78.27
34540,"Mount Vernon, OH Micro Area",166,-0.8403021654828601,19.68,-4.382034714807021,67.24
13340,"Bellefontaine, OH Micro Area",127,-0.4815996754971915,38.05,-7.989781687830536,34.92
49660,"Youngstown-Warren, OH Metro Area",275,0.07578256308457569,62.27,10.122128498018533,98.7
32020,"Marion, OH Micro Area",132,-0.7093554471850448,26.27,-8.343586256788516,31.57
16380,"Celina, OH Micro Area",135,-1.1338648647214902,7.57,-6.842699381733976,46.7
49780,"Zanesville, OH Micro Area",171,-0.9769911705988799,13.41,-2.7424254710395424,77.51
10420,"Akron, OH Metro Area",294,0.590058079061841,76.32,8.779352628782348,98.38
31900,"Mansfield, OH Metro Area",200,-0.34601160135183856,44.22,-0.5005620161905323,85.95
17060,"Chillicothe, OH Micro Area",137,-0.5556874389225983,34.05,-9.158727932482773,22.05
23380,"Fremont, OH Micro Area",148,-0.782148790366166,22.81,-6.16157132314942,52.54
39020,"Portsmouth, OH Micro Area",130,-0.608253091748695,31.14,-8.840762065132168,25.3
45660,"Tiffin, OH Micro Area",149,-0.547162166075799,34.7,-5.476286659273014,59.35
43380,"Sidney, OH Micro Area",119,-1.034142395134144,10.05,-7.2426238841607695,42.81
35420,"New Philadelphia-Dover, OH Micro Area",249,-0.7646495261973598,23.35,14.364342302758608,99.78
46780,"Van Wert, OH Micro Area",117,-1.2702025511632997,3.89,-8.484831821867262,29.95
31930,"Marietta, OH Micro Area",160,-0.5644955348725893,33.62,-4.308992859850287,67.68
49300,"Wooster, OH Micro Area",222,-0.6360739050564864,29.95,8.654468276243312,98.16
21120,"Elk City, OK Micro Area",101,-1.5785869535524868,0.76,-9.713581890070639,17.3
20460,"Durant, OK Micro Area",123,-0.9951252751875098,12.11,-7.9595384261755004,35.46
36420,"Oklahoma City, OK Metro Area",261,0.5667797000447529,75.68,5.517040071951349,95.46
11620,"Ardmore, OK Micro Area",161,-0.42147426137676947,41.19,-4.088217894254326,69.51
45140,"Tahlequah, OK Micro Area",82,-0.972496041204077,13.84,-10.00479558521579,14.38
30020,"Lawton, OK Metro Area",117,-0.3006992228654529,46.7,-8.706985981024475,27.14
46140,"Tulsa, OK Metro Area",300,0.6826583181406468,78.16,8.67510170143704,98.27
48220,"Weatherford, OK Micro Area",141,-1.2250403216806431,5.41,-4.339495807581276,67.57
21420,"Enid, OK Metro Area",163,-0.47280216372519845,38.49,-4.059511201832362,69.62
11060,"Altus, OK Micro Area",89,-1.2675412190960382,4,-9.89626149954199,15.57
38620,"Ponca City, OK Micro Area",142,-1.3361047407167128,3.03,-4.2705775993769794,68.11
34780,"Muskogee, OK Micro Area",151,-0.8406329782468541,19.57,-5.075948963395705,62.7
33060,"Miami, OK Micro Area",115,-0.833425428430208,20.22,-9.142881728008192,22.27
44660,"Stillwater, OK Micro Area",141,-0.15230192740246506,53.3,-7.277427518091655,42.38
32540,"McAlester, OK Micro Area",134,-0.990474619841921,12.32,-6.532332556062158,49.73
10220,"Ada, OK Micro Area",115,-0.3762718016524762,42.92,-7.209649397106869,43.57
43060,"Shawnee, OK Micro Area",155,-0.6372280338954465,29.84,-5.712750825105331,56.54
20340,"Duncan, OK Micro Area",135,-1.145780343900647,7.24,-5.591304335196937,58.05
25100,"Guymon, OK Micro Area",79,-1.803601052832926,0.32,-9.819707559948792,16.22
12780,"Bartlesville, OK Micro Area",144,-0.2753205269995525,47.68,-7.079602993475147,44.32
49260,"Woodward, OK Micro Area",136,-1.243164232038784,4.54,-4.6844935281207185,65.51
12520,"Baker City, OR Micro Area",140,-0.0049325898790930295,59.46,-8.20879548769607,32.54
18700,"Corvallis, OR Metro Area",151,1.279590345769376,87.78,-8.573998157558519,28.65
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",357,2.110445220677162,96.11,-23.136739738234986,1.41
11820,"Astoria, OR Micro Area",161,1.0377465993896973,83.57,-12.714265643844485,5.73
18300,"Coos Bay-North Bend, OR Micro Area",178,0.32889217098049195,69.73,-7.646822890037397,38.59
13460,"Bend, OR Metro Area",281,1.351773410351544,89.19,-11.866231262963995,7.57
15060,"Brookings, OR Micro Area",153,0.6439077214199741,77.62,-10.894725407399978,10.05
40700,"Roseburg, OR Micro Area",181,-0.2954016280543427,46.92,-4.6972575418958185,65.41
26220,"Hood River, OR Micro Area",137,1.056218583257294,83.68,-10.315568228974367,12.22
32780,"Medford, OR Metro Area",271,0.6818383306141684,78.05,-2.246668401921206,80
24420,"Grants Pass, OR Metro Area",195,0.41985556395216,72.76,-8.003012242564992,34.81
28900,"Klamath Falls, OR Micro Area",184,-0.33359822044354137,44.86,-3.5969849007033985,72.97
21660,"Eugene-Springfield, OR Metro Area",279,1.0110505733637396,83.03,-4.2799693260483735,67.89
35440,"Newport, OR Micro Area",146,1.1600876997340979,86.38,-12.31058537303639,6.81
10540,"Albany, OR Metro Area",195,-0.3483492043352142,44,-0.20206149588288302,87.14
41420,"Salem, OR Metro Area",216,0.39889476716482775,71.89,-2.0233646015484563,80.97
25840,"Hermiston-Pendleton, OR Micro Area",141,-0.7675189600123278,23.03,-4.4941170487010025,66.38
29260,"La Grande, OR Micro Area",144,-0.5233931679554267,36.43,-7.987834050177604,35.03
45520,"The Dalles, OR Micro Area",132,-0.3235789609711132,45.62,-10.00861230531927,14.27
23900,"Gettysburg, PA Metro Area",187,0.021375028595209403,60.65,-4.786630725053185,65.08
38300,"Pittsburgh, PA Metro Area",319,0.8331195301915372,80.22,7.654316816411203,97.73
39740,"Reading, PA Metro Area",265,0.3831760312385123,71.57,5.820253931532111,95.78
11020,"Altoona, PA Metro Area",215,-0.20856336884747032,51.24,1.9296767370365422,91.14
42380,"Sayre, PA Micro Area",146,-0.8746324837835019,18.05,-6.360771389587218,51.24
27780,"Johnstown, PA Metro Area",204,-0.10219876645308143,55.24,-0.1832290393792554,87.46
44300,"State College, PA Metro Area",146,0.9162775865988841,81.3,-8.473645220036884,30.16
20180,"DuBois, PA Micro Area",170,-0.8598434435346971,18.59,-3.1490481771849708,75.68
30820,"Lock Haven, PA Micro Area",145,-0.5700527872237693,33.08,-7.440902747986237,40.97
14100,"Bloomsburg-Berwick, PA Micro Area",159,-0.32396709704621457,45.51,-6.0035680653844645,54.7
32740,"Meadville, PA Micro Area",198,-0.3876294108768159,42.38,0.6210392844954936,88.97
25420,"Harrisburg-Carlisle, PA Metro Area",205,1.0703747451300536,84.11,-4.549434945858535,66.05
41260,"St. Marys, PA Micro Area",128,-0.7285686330408921,25.51,-8.20077281308365,32.65
21500,"Erie, PA Metro Area",228,0.39261999500011857,71.68,-0.9782439956867114,84.22
16540,"Chambersburg, PA Metro Area",190,-0.5856999360857994,32.43,-0.8281658226134009,84.65
26500,"Huntingdon, PA Micro Area",133,-0.8781234180920423,17.84,-8.194118577919966,32.76
26860,"Indiana, PA Micro Area",180,-0.7055087803623232,26.49,-2.298266398820749,79.78
42540,"Scranton--Wilkes-Barre, PA Metro Area",261,0.24897829482082362,67.57,7.243831045659172,97.41
29540,"Lancaster, PA Metro Area",329,0.48743326289951466,74.7,14.646123463857153,99.89
30140,"Lebanon, PA Metro Area",198,-0.4795796859113564,38.16,0.25875483538944544,88.22
48700,"Williamsport, PA Metro Area",218,-0.14580444090501887,53.62,2.6411179468468466,92
14620,"Bradford, PA Micro Area",139,-0.9447243087868651,15.03,-7.7234742500143865,38.16
25850,"Hermitage, PA Micro Area",195,-0.400858889418149,42.16,-1.255391160550763,83.03
30380,"Lewistown, PA Micro Area",168,-0.9750620618896819,13.51,-2.9852464439730606,76.32
20700,"East Stroudsburg, PA Micro Area",171,0.5685203628205376,76,-9.268739420976331,20.43
44980,"Sunbury, PA Micro Area",173,-0.22010536038890843,50.49,-2.8785106448264273,76.97
25770,"Hemlock Farms, PA Micro Area",136,0.40914699114870906,72.32,-10.14608768768026,13.3
39060,"Pottsville, PA Micro Area",199,-0.48777063752022454,37.73,1.2045992918456578,90.16
42780,"Selinsgrove, PA Micro Area",150,-0.7853736014535253,22.59,-7.1875443365586404,43.89
43740,"Somerset, PA Micro Area",198,-0.5648813791802656,33.51,1.6468654431002288,90.7
30260,"Lewisburg, PA Micro Area",122,-0.4139642878351365,41.41,-10.444074039298728,11.57
36340,"Oil City, PA Micro Area",174,-0.379125552664772,42.7,-4.249262187567921,68.22
47620,"Warren, PA Micro Area",137,-0.9098665235104267,16.65,-6.322308667930739,51.46
49620,"York-Hanover, PA Metro Area",270,0.31264656662821544,69.41,6.1064342451343245,96
24940,"Greenwood, SC Micro Area",163,-0.254789251167539,48.54,-5.681438426507607,57.08
24860,"Greenville-Anderson-Greer, SC Metro Area",286,0.6232154812098708,77.08,7.410413115721535,97.51
25940,"Hilton Head Island-Bluffton-Port Royal, SC Metro Area",199,1.670912830645317,92.54,-13.843062374185898,4.32
16700,"Charleston-North Charleston, SC Metro Area",302,1.6118834298157865,92.11,-11.402004643911896,8.65
17900,"Columbia, SC Metro Area",276,0.7860496272020716,79.78,4.725092943904884,94.7
23500,"Gaffney, SC Micro Area",148,-0.22577644757047893,50.16,-6.0945200092868275,53.19
22500,"Florence, SC Metro Area",188,-0.2746752203195495,47.78,-0.48181685335712254,86.16
34680,"Murrells Inlet, SC Micro Area",162,0.7172979261901381,79.03,-8.248955889603506,32.11
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC Metro Area",235,1.4262990656716046,90.05,-12.509176408909749,6.38
35140,"Newberry, SC Micro Area",119,-0.7489822261292974,24.22,-7.609101525874549,39.24
42860,"Seneca, SC Micro Area",179,0.37725450070783906,71.14,-5.526685473965221,58.92
36700,"Orangeburg, SC Micro Area",162,-0.7430145738798755,24.76,-3.3037258244260452,74.49
43900,"Spartanburg, SC Metro Area",245,0.13246024505436824,63.89,7.242844131111993,97.3
44940,"Sumter, SC Metro Area",152,-0.26628935872526327,48,-6.868581231030008,46.38
26700,"Huron, SD Micro Area",123,-1.2577962339631061,4.22,-7.218843004602644,43.24
15100,"Brookings, SD Micro Area",129,-0.12826773981507036,53.95,-7.028918688872035,45.19
10100,"Aberdeen, SD Micro Area",173,-0.6968005844062848,27.35,-1.6379557245922067,82.05
46820,"Vermillion, SD Micro Area",77,-0.2500856648302687,48.86,-10.011969985166708,14.16
47980,"Watertown, SD Micro Area",170,-0.5447540432352661,34.92,-2.5896095290722205,78.49
39660,"Rapid City, SD Metro Area",246,0.38220290640095117,71.46,-0.9076529222881673,84.32
33580,"Mitchell, SD Micro Area",154,-0.45105497657052684,39.68,-5.560093781020697,58.38
38180,"Pierre, SD Micro Area",129,-0.18517165295682775,51.89,-7.750610294861732,37.62
43940,"Spearfish, SD Micro Area",166,0.4335031811738294,73.41,-8.746865017727707,26.27
49460,"Yankton, SD Micro Area",142,-0.5733741298420214,32.76,-6.09292324322002,53.3
28940,"Knoxville, TN Metro Area",270,0.8394262965730462,80.32,0.4106020999364312,88.65
43180,"Shelbyville, TN Micro Area",136,-0.6513419254665481,29.41,-7.142769740016104,44
17420,"Cleveland, TN Metro Area",197,0.08789081707717876,62.38,-3.6660400026275344,72.43
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",328,1.8977977820106329,94.92,-12.42782061211747,6.49
27740,"Johnson City, TN Metro Area",191,0.29595788853394583,68.54,-5.700497285030361,56.76
27180,"Jackson, TN Metro Area",211,-0.45655857101076697,39.24,3.5558740761735446,93.51
35460,"Newport, TN Micro Area",118,-0.5083927678957473,37.19,-10.088677056616696,13.62
46100,"Tullahoma-Manchester, TN Micro Area",145,-0.024227060253634268,58.59,-6.5255064288457945,49.84
18900,"Crossville, TN Micro Area",165,-0.05826110979850886,56.65,-5.632593400304106,57.73
20540,"Dyersburg, TN Micro Area",117,-1.1734879268284801,6.59,-7.5188175254863925,40.22
49010,"Winchester, TN Micro Area",131,-0.6343651685911952,30.16,-8.615307664429903,28.11
24620,"Greeneville, TN Micro Area",154,-0.8343099238535815,20.11,-4.4077802236225745,67.14
34100,"Morristown, TN Metro Area",186,-0.48309790164023336,37.95,-0.24739325472330714,86.81
28700,"Kingsport-Bristol, TN-VA Metro Area",227,-0.049016155248495834,57.51,3.5065044393958296,93.3
37540,"Paris, TN Micro Area",153,-0.5898629101028935,32.22,-4.533334900431498,66.16
18260,"Cookeville, TN Micro Area",200,-0.3562652468164139,43.68,-0.6875766959175676,85.3
29980,"Lawrenceburg, TN Micro Area",145,-0.9222141557638882,16.22,-6.05584713181277,53.84
22190,"Fayetteville, TN Micro Area",126,-0.7134904812810058,26.16,-8.913283979721474,24.54
11940,"Athens, TN Micro Area",157,-1.0651899799754045,9.3,-3.1575521554904733,75.57
30280,"Lewisburg, TN Micro Area",139,-0.530254829291752,35.89,-6.701789782882006,48.32
46460,"Union City, TN Micro Area",127,-1.1220338408699546,8.11,-6.6818509037283595,48.54
42940,"Sevierville, TN Micro Area",142,1.581625976105571,91.89,-10.429919509430944,11.68
32660,"McMinnville, TN Micro Area",144,-0.7383273549219403,24.86,-5.706852154500892,56.65
32280,"Martin, TN Micro Area",119,-0.7653849107522671,23.14,-7.232328641963701,43.14
37300,"Palestine, TX Micro Area",151,0.2947655699884852,68.43,-3.7472773431767212,71.57
11380,"Andrews, TX Micro Area",85,-0.9522379140475192,14.49,-7.619342388187079,38.92
31260,"Lufkin, TX Micro Area",168,-0.6131746030290482,30.92,-3.6991702780369944,72
18580,"Corpus Christi, TX Metro Area",231,0.22684797246226485,66.92,3.5507228511814706,93.41
48660,"Wichita Falls, TX Metro Area",177,-0.5510081098513074,34.27,-2.1148063237582213,80.65
11100,"Amarillo, TX Metro Area",250,-0.322749797451999,45.73,12.179011435400746,99.46
41700,"San Antonio-New Braunfels, TX Metro Area",251,0.8423373588833524,80.43,0.8130615627025835,89.41
26420,"Houston-Pasadena-The Woodlands, TX Metro Area",335,1.2015847896913026,87.14,6.912288387055791,96.97
12420,"Austin-Round Rock-San Marcos, TX Metro Area",286,3.0984245941801234,99.03,-33.26254210697895,0.86
13300,"Beeville, TX Micro Area",101,-0.7007749101125823,27.03,-8.495648997574522,29.73
28660,"Killeen-Temple, TX Metro Area",150,-0.07771404867895543,56,-6.999682456568983,45.41
47380,"Waco, TX Metro Area",227,0.13017699652842182,63.78,1.7156040945599074,90.92
17780,"College Station-Bryan, TX Metro Area",170,0.33713766599648315,70.16,-4.453873275015619,66.81
10860,"Alice, TX Micro Area",93,-1.3695425120529479,2.38,-9.017548413938401,23.14
15220,"Brownwood, TX Micro Area",142,-0.8349439897724205,19.89,-7.080159483056213,44.22
38920,"Port Lavaca, TX Micro Area",85,-0.10268427719020413,55.14,-7.518338738018086,40.32
10180,"Abilene, TX Metro Area",195,-0.3841928039384691,42.49,0.37393664247996533,88.43
15180,"Brownsville-Harlingen, TX Metro Area",172,0.16408641916488256,64.65,-5.003749479484462,63.24
34420,"Mount Pleasant, TX Micro Area",122,-1.3066272225405504,3.14,-7.060522652584613,44.86
27380,"Jacksonville, TX Micro Area",142,-0.723820574005643,25.95,-5.719646688601765,56.43
31180,"Lubbock, TX Metro Area",229,-0.049963041431551725,57.41,4.059971218109554,94.16
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",378,1.8883590814889455,94.81,-12.360864846257105,6.59
23620,"Gainesville, TX Micro Area",144,-0.7589267961423645,23.89,-6.456249088945155,50.16
25820,"Hereford, TX Micro Area",76,-2.040982852119494,0.22,-9.7305188602629,17.08
36220,"Odessa, TX Metro Area",181,-0.4536577872859674,39.46,-0.1184015531018167,87.68
21340,"El Paso, TX Metro Area",206,0.3077575194743293,69.3,-0.6704831902109321,85.41
44500,"Stephenville, TX Micro Area",146,-0.527216492924675,36.11,-5.087923756583975,62.49
14300,"Bonham, TX Micro Area",128,-0.8331829013828732,20.32,-7.243097911592367,42.7
38380,"Plainview, TX Micro Area",119,-1.4768079831842735,1.51,-6.036644864729383,54.16
23240,"Fredericksburg, TX Micro Area",177,0.7137079584794618,78.92,-8.397497328582787,31.35
47020,"Victoria, TX Metro Area",213,-0.5201669506852158,36.76,4.753040508902625,94.81
37420,"Pampa, TX Micro Area",117,-1.2036208182781138,6.05,-7.783952815481254,36.97
43300,"Sherman-Denison, TX Metro Area",201,-0.3186714939843866,45.95,0.9623922558465338,89.62
30980,"Longview, TX Metro Area",241,-0.5376452110045525,35.57,13.155951295622902,99.68
13140,"Beaumont-Port Arthur, TX Metro Area",230,-0.14598786239682887,53.51,6.335255126534369,96.43
11980,"Athens, TX Micro Area",183,-0.5478578313187481,34.59,-1.0830024923001362,83.57
32580,"McAllen-Edinburg-Mission, TX Metro Area",186,-0.09113078103760514,55.78,-2.7873865017276547,77.41
24180,"Granbury, TX Micro Area",200,-0.07297760625785651,56.11,-1.0285724168253936,84.11
44860,"Sulphur Springs, TX Micro Area",149,-0.8065835770697611,21.41,-4.96107529084544,63.68
13700,"Big Spring, TX Micro Area",137,-0.9968489410948929,11.78,-4.576124874706966,65.84
14420,"Borger, TX Micro Area",86,-1.461998026167878,1.62,-9.756130031747114,16.65
41660,"San Angelo, TX Metro Area",199,-0.5211336354819076,36.54,3.410718906798949,93.19
28500,"Kerrville, TX Micro Area",177,0.27154233960693414,68.32,-7.892439261338451,36
28780,"Kingsville, TX Micro Area",110,-0.9776086509771592,13.19,-8.994321557676871,23.46
37580,"Paris, TX Micro Area",155,-0.9872680747296139,12.43,-3.260425156412469,74.81
33260,"Midland, TX Metro Area",152,-0.10886648648251789,54.92,-2.0137132130985247,81.08
13060,"Bay City, TX Micro Area",126,-0.7011934911500337,26.92,-7.3519511477828345,41.41
20580,"Eagle Pass, TX Metro Area",117,-0.4395838670468054,40.65,-7.905678570822141,35.89
20300,"Dumas, TX Micro Area",72,-2.2545150296407166,0.11,-8.646565872499957,27.89
34860,"Nacogdoches, TX Micro Area",149,-0.7439202949527163,24.65,-5.175927727024624,61.62
18620,"Corsicana, TX Micro Area",161,-1.028476227776684,10.38,-3.003300377929492,76.22
45020,"Sweetwater, TX Micro Area",97,-1.249491814476741,4.43,-8.424316761711559,31.14
33420,"Mineral Wells, TX Micro Area",141,-0.2807877507720365,47.57,-6.663387431747936,48.76
45880,"Town of Pecos, TX Micro Area",89,-0.9460907767928193,14.92,-9.223839828084131,21.19
43660,"Snyder, TX Micro Area",91,-1.5423748744528416,1.08,-8.567697703003402,28.76
46340,"Tyler, TX Metro Area",223,-0.03227922759115103,58.16,0.28407802690035505,88.32
40100,"Rio Grande City-Roma, TX Micro Area",116,-0.8238256772218089,20.65,-8.316159364483097,31.89
46620,"Uvalde, TX Micro Area",140,-0.59375630398677115,32,-6.402975054731066,50.81
19620,"Del Rio, TX Micro Area",113,-0.7317832862662245,25.41,-9.243610831883016,20.86
26660,"Huntsville, TX Micro Area",97,-0.9809866826039677,12.97,-10.170794278733496,12.97
14780,"Brenham, TX Micro Area",150,-0.5564891893184424,33.95,-5.308162137565916,61.08
29700,"Laredo, TX Metro Area",157,0.06735045377193719,61.73,-5.355930246347061,60.86
20900,"El Campo, TX Micro Area",140,-1.5801688353610177,0.65,-3.5284921779832565,73.95
46900,"Vernon, TX Micro Area",80,-1.3439038108137003,2.81,-8.649265719516425,27.78
39700,"Raymondville, TX Micro Area",83,-0.7948211195829459,21.95,-7.883461384352626,36.22
49820,"Zapata, TX Micro Area",94,-0.7613243261962925,23.57,-9.255305228072368,20.65
39220,"Price, UT Micro Area",112,-0.8881580247659145,17.41,-10.575757281716966,11.14
36260,"Ogden, UT Metro Area",259,0.9174808553003031,81.41,-2.931905715715952,76.54
16260,"Cedar City, UT Micro Area",189,0.3785347687963467,71.24,-5.357080167133647,60.76
39340,"Provo-Orem-Lehi, UT Metro Area",293,2.131083863470889,96.22,-15.75586654396375,2.92
21740,"Evanston, WY-UT Micro Area",148,-0.3354154453584706,44.43,-6.055313941300595,53.95
41620,"Salt Lake City-Murray, UT Metro Area",351,2.1967211219480323,96.86,-22.74081836549133,1.51
25720,"Heber, UT Micro Area",212,2.2014779831745708,96.97,-14.574560951034098,3.35
46860,"Vernal, UT Micro Area",149,-0.28444533722316173,47.35,-5.698541529305764,56.86
41100,"St. George, UT Metro Area",245,1.511269440432478,91.46,-12.782152941716635,5.62
13540,"Bennington, VT Micro Area",176,0.9697088316753294,81.95,-9.070006935580432,22.59
15540,"Burlington-South Burlington, VT Metro Area",248,1.6827598338943353,92.65,-10.609715297627403,10.92
40860,"Rutland, VT Micro Area",210,0.3359803820152655,69.95,-5.413923321035934,60.11
12740,"Barre, VT Micro Area",175,1.4877285973599028,91.03,-8.829036316324485,25.73
14710,"Brattleboro, VT Micro Area",192,1.312471512219636,88.43,-8.327310687375446,31.78
16820,"Charlottesville, VA Metro Area",170,2.5191222957181365,98.16,-8.71843526010576,26.59
40060,"Richmond, VA Metro Area",273,1.4111905024686213,89.73,-5.933240261523071,55.14
31340,"Lynchburg, VA Metro Area",207,0.11593180721565804,63.03,-0.5201300460756222,85.84
44420,"Staunton-Stuarts Draft, VA Metro Area",184,-0.05022188485786088,57.19,-3.7770642037843096,71.24
40220,"Roanoke, VA Metro Area",244,0.5325463841394804,75.24,2.108129476025956,91.35
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",146,0.11726516767124892,63.24,-6.797013208891034,47.24
49020,"Winchester, VA-WV Metro Area",179,0.0018354603671092873,59.89,-5.6324605215189125,57.84
32300,"Martinsville, VA Micro Area",146,-0.26161597871675446,48.32,-6.574767001926532,49.3
29470,"Lake of the Woods, VA Micro Area",131,0.12792476805722067,63.57,-9.159333371732131,21.95
19260,"Danville, VA Micro Area",174,-0.1944423788127181,51.57,-3.8340647785789184,70.92
25500,"Harrisonburg, VA Metro Area",164,0.24333043862863393,67.35,-6.180314007856855,52.43
14140,"Bluefield, WV-VA Micro Area",159,-0.9120544312132071,16.54,-3.67610344425281,72.22
36830,"Othello, WA Micro Area",76,-1.2554598911632198,4.32,-9.49795080389119,18.59
28420,"Kennewick-Richland, WA Metro Area",166,0.0920573824688744,62.59,-7.508963664009412,40.43
48300,"Wenatchee-East Wenatchee, WA Metro Area",172,0.6631612401707674,77.84,-10.5439487827464,11.35
38820,"Port Angeles, WA Micro Area",175,0.8874901350511049,80.76,-11.229890517948213,8.86
31020,"Longview-Kelso, WA Metro Area",185,-0.358850918518513,43.57,-2.6826688208018443,77.84
34180,"Moses Lake, WA Micro Area",131,-0.5431840040653657,35.14,-5.756039251610569,56.11
